Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000070214,SLC44A1,685,2.99278,182,-0.2128,53,-3.0096
ENSG00000106701,FSD1L,47,0.29172,23,-0.9111,43,0.29761
ENSG00000106692,FKTN,28,1.01045,9,-1.0303,15,-0.2603
ENSG00000148143,ZNF462,110,2.21964,36,-0.2132,19,-1.9146
ENSG00000119318,RAD23B,48,-1.3388,88,-0.3365,133,0.96020
ENSG00000070061,ELP1,27,-0.1805,16,-0.9917,35,0.69005
ENSG00000106771,TMEM245,116,-0.2311,116,-0.2383,143,0.30519
ENSG00000260230,FRRS1L,55,-1.7621,78,-1.2373,226,1.75942
ENSG00000095203,EPB41L4B,1,-4.7174,34,-0.2982,55,1.61867
ENSG00000157654,PALM2-AKAP2,161,1.14577,47,-1.1054,81,-0.3550
ENSG00000136810,TXN,89,-1.7575,200,-0.4532,336,1.21380
ENSG00000198121,LPAR1,536,2.96840,227,0.64115,15,-4.6145
ENSG00000136813,ECPAS,132,0.17750,88,-0.5202,126,0.18995
ENSG00000173258,ZNF483,57,-2.0137,192,-0.0329,243,0.96429
ENSG00000106853,PTGR1,7,-1.7068,16,-0.4153,26,1.16638
ENSG00000242616,GNG10,51,-1.0865,107,0.16412,110,0.47511
ENSG00000148154,UGCG,14,-1.5355,27,-0.4359,45,1.11486
ENSG00000119314,PTBP3,6,-1.3516,20,0.56917,16,0.24646
ENSG00000119471,HSDL2,36,-0.0289,32,-0.2265,38,0.16514
ENSG00000148153,INIP,62,0.84434,38,-0.0873,33,-0.5866
ENSG00000148158,SNX30,46,0.27148,38,-0.0531,38,-0.1546
ENSG00000136867,SLC31A2,100,3.06755,30,0.08289,5,-3.5481
ENSG00000119321,FKBP15,44,1.46498,20,-0.0937,14,-1.1587
ENSG00000136868,SLC31A1,17,0.32762,7,-1.1060,15,0.35355
ENSG00000176386,CDC26,24,-0.0928,24,-0.0769,26,0.11207
ENSG00000136875,PRPF4,10,-0.9656,12,-0.6503,23,0.99322
ENSG00000119431,HDHD3,6,-1.4319,20,0.57147,16,0.27225
ENSG00000148218,ALAD,136,1.38101,105,0.79513,35,-1.7861
ENSG00000148229,POLE3,56,-0.0247,62,0.16756,55,-0.0985
ENSG00000136888,ATP6V1G1,46,-1.5640,101,-0.2934,149,1.02019
ENSG00000157693,TMEM268,6,-2.9103,25,-0.8417,57,1.86612
ENSG00000148219,ASTN2,12,-1.5873,67,1.44959,28,-0.4843
ENSG00000078725,BRINP1,15,-2.2321,57,-0.1222,78,1.09938
ENSG00000136861,CDK5RAP2,268,3.08457,36,-1.2834,29,-2.3502
ENSG00000106780,MEGF9,115,0.73179,53,-0.6594,74,-0.1784
ENSG00000119402,FBXW2,22,-0.7668,38,0.18516,37,0.31171
ENSG00000119397,CNTRL,106,3.06711,9,-1.9640,13,-2.0726
ENSG00000119396,RAB14,118,-0.2589,114,-0.3060,150,0.36543
ENSG00000148180,GSN,478,1.96158,296,0.81651,64,-2.5763
ENSG00000148175,STOM,27,-1.1242,102,1.30902,45,-0.5005
ENSG00000136848,DAB2IP,14,-1.5503,36,0.02422,43,0.76800
ENSG00000119421,NDUFA8,62,-1.7413,152,-0.2827,227,1.07766
ENSG00000106852,LHX6,1,-3.7818,25,0.34591,26,0.93173
ENSG00000119446,RBM18,12,-1.6523,32,-0.0872,41,0.89290
ENSG00000056586,RC3H2,32,-0.6372,37,-0.3633,54,0.62925
ENSG00000011454,RABGAP1,163,0.74421,66,-0.8832,108,-0.0867
ENSG00000165209,STRBP,51,-0.6766,44,-0.9300,95,0.99046
ENSG00000148204,CRB2,24,0.57171,38,1.52083,9,-1.7300
ENSG00000119522,DENND1A,15,-1.1955,36,0.24681,36,0.45509
ENSG00000106689,LHX2,13,-2.5446,54,-0.2927,84,1.32143
ENSG00000119408,NEK6,3,-2.9502,37,1.34655,18,-0.1192
ENSG00000136930,PSMB7,83,-1.3987,180,-0.1169,233,0.82123
ENSG00000136942,RPL35,1417,0.17025,1793,0.62158,1082,-0.5696
ENSG00000136950,ARPC5L,50,-1.7995,103,-0.6353,198,1.36476
ENSG00000136935,GOLGA1,36,1.06548,18,-0.2502,16,-0.6841
ENSG00000173611,SCAI,10,-2.3170,21,-1.2828,65,2.02267
ENSG00000119414,PPP6C,47,-0.3139,65,0.24324,57,0.02539
ENSG00000136933,RABEPK,12,-1.5201,44,0.71033,32,0.17993
ENSG00000044574,HSPA5,110,-0.5521,161,0.11770,161,0.25111
ENSG00000165219,GAPVD1,51,0.52540,44,0.23758,32,-0.5403
ENSG00000119487,MAPKAP1,34,-0.5089,31,-0.6553,54,0.73201
ENSG00000196814,MVB12B,113,1.89556,53,0.22791,22,-1.8654
ENSG00000169155,ZBTB43,25,0.18264,18,-0.3741,23,0.10463
ENSG00000136828,RALGPS1,26,-0.0660,31,0.27085,26,-0.1459
ENSG00000136895,GARNL3,11,-1.5646,42,0.66401,32,0.23474
ENSG00000136856,SLC2A8,24,-0.0253,25,0.07337,24,-0.0327
ENSG00000197958,RPL12,856,0.45927,981,0.73029,503,-0.8683
ENSG00000148356,LRSAM1,23,-0.4700,25,-0.3306,35,0.51097
ENSG00000136854,STXBP1,90,-2.5351,323,-0.5229,589,1.51117
ENSG00000187024,PTRH1,9,-1.1490,13,-0.5843,24,1.04484
ENSG00000136807,CDK9,20,-1.1440,41,0.07757,45,0.56689
ENSG00000106992,AK1,85,-0.9350,205,0.62397,149,0.03760
ENSG00000160408,ST6GALNAC6,32,-2.3146,152,0.18317,167,0.85776
ENSG00000136908,DPM2,16,-1.1700,22,-0.6390,41,1.09133
ENSG00000167106,FAM102A,94,0.49350,83,0.26779,61,-0.5370
ENSG00000148339,SLC25A25,3,-2.9924,16,-0.6132,31,1.69309
ENSG00000148334,PTGES2,21,-2.2825,100,0.26717,104,0.77653
ENSG00000171159,C9orf16,143,-1.8106,286,-0.7077,576,1.42159
ENSG00000148337,CIZ1,32,-0.9088,92,1.00981,50,-0.3091
ENSG00000106976,DNM1,86,-2.8560,532,0.05110,656,1.08509
ENSG00000167110,GOLGA2,142,0.60020,62,-0.8775,104,0.03251
ENSG00000175854,SWI5,23,-0.4011,54,1.20912,23,-0.7320
ENSG00000167112,TRUB2,70,-0.0971,60,-0.3745,80,0.30113
ENSG00000167113,COQ4,39,-0.7273,74,0.40998,61,0.11800
ENSG00000167114,SLC27A4,23,-1.0108,36,-0.2670,50,0.76054
ENSG00000167118,URM1,21,-0.6067,40,0.53530,30,-0.0417
ENSG00000207955,AL359091.1,135,1.71443,146,1.91968,6,-4.4737
ENSG00000167123,CERCAM,249,2.01544,192,1.34600,17,-3.6197
ENSG00000197694,SPTAN1,124,-1.8780,403,0.06374,473,0.84379
ENSG00000119333,WDR34,10,-1.0965,21,0.03152,23,0.58160
ENSG00000119335,SET,684,1.04709,378,-0.1061,315,-0.7531
ENSG00000160445,ZER1,28,-1.8087,76,-0.2048,108,1.03990
ENSG00000107021,TBC1D13,15,-1.3473,49,0.63500,37,0.18829
ENSG00000167136,ENDOG,21,-1.4616,57,0.18966,59,0.60267
ENSG00000198917,SPOUT1,34,0.77403,19,-0.2935,20,-0.4052
ENSG00000136802,LRRC8A,39,-0.7845,97,0.87651,57,-0.2448
ENSG00000148341,SH3GLB2,75,-1.3189,176,0.10828,192,0.61443
ENSG00000148343,MIGA2,16,-0.5112,18,-0.2319,24,0.47120
ENSG00000095321,CRAT,12,-1.5954,44,0.64025,34,0.26516
ENSG00000119383,PTPA,35,-2.1315,157,0.33781,154,0.67837
ENSG00000188483,IER5L,5,-2.5160,28,0.11416,33,0.96302
ENSG00000148335,NTMT1,20,-1.1600,49,0.39150,43,0.32353
ENSG00000148331,ASB6,6,-2.0294,25,0.21889,27,0.75560
ENSG00000136827,TOR1A,6,-2.4934,44,0.69130,34,0.43609
ENSG00000136819,C9orf78,167,0.40422,144,0.13034,120,-0.3736
ENSG00000136878,USP20,14,-1.4117,46,0.59003,36,0.24939
ENSG00000187239,FNBP1,383,2.45371,129,-0.0454,50,-2.3526
ENSG00000148358,GPR107,34,-0.0662,55,0.84881,29,-0.6035
ENSG00000107130,NCS1,28,-3.0414,113,-0.9038,273,1.94787
ENSG00000130707,ASS1,15,-1.7387,30,-0.5933,56,1.31057
ENSG00000107164,FUBP3,38,0.33726,38,0.32475,27,-0.4606
ENSG00000130713,EXOSC2,7,-1.5444,20,0.03393,23,0.75813
ENSG00000097007,ABL1,60,1.64007,31,0.26280,15,-1.5981
ENSG00000126878,AIF1L,348,2.31708,225,1.15640,18,-3.9686
ENSG00000126883,NUP214,31,0.78742,20,-0.0509,17,-0.5609
ENSG00000160539,PLPP7,7,-1.3805,20,0.35246,18,0.43958
ENSG00000130723,PRRC2B,97,-0.6662,132,-0.1431,162,0.49791
ENSG00000130714,POMT1,17,-0.9545,24,-0.4219,37,0.83888
ENSG00000130717,UCK1,19,-1.0116,59,0.98117,33,-0.2414
ENSG00000107263,RAPGEF1,15,-1.6324,45,0.21563,47,0.64012
ENSG00000160563,MED27,12,-0.7967,9,-1.2888,26,1.25252
ENSG00000196358,NTNG2,25,-0.1852,25,-0.1849,30,0.24188
ENSG00000107290,SETX,118,1.35797,41,-0.6579,47,-0.7427
ENSG00000125482,TTF1,75,1.11807,28,-0.7005,36,-0.4988
ENSG00000125484,GTF3C4,12,-0.9699,12,-0.8983,28,1.14646
ENSG00000165698,SPACA9,10,-1.6134,46,0.97501,28,-0.0301
ENSG00000165699,TSC1,73,0.50327,50,-0.1718,51,-0.2561
ENSG00000148308,GTF3C5,29,-0.0070,49,0.98309,23,-0.7580
ENSG00000160271,RALGDS,138,1.53966,56,-0.2795,44,-1.1201
ENSG00000148296,SURF6,93,0.73902,43,-0.6496,60,-0.1893
ENSG00000148297,MED22,13,-0.7483,31,0.83839,19,-0.2280
ENSG00000148303,RPL7A,631,-0.3182,876,0.27319,757,0.00576
ENSG00000148290,SURF1,63,-0.4639,88,0.10755,88,0.20995
ENSG00000148291,SURF2,12,-1.8619,50,0.46235,44,0.49884
ENSG00000148248,SURF4,44,-0.5106,76,0.44220,59,-0.0169
ENSG00000148300,REXO4,53,0.87562,21,-0.7716,31,-0.2498
ENSG00000160326,SLC2A6,5,-2.7000,30,0.15307,35,0.96509
ENSG00000197859,ADAMTSL2,4,-1.8741,17,0.31902,17,0.62662
ENSG00000235106,BRD3OS,5,-2.9608,44,0.28038,47,0.89404
ENSG00000169925,BRD3,170,1.93831,37,-1.0594,46,-1.1484
ENSG00000196363,WDR5,5,-2.0410,20,0.13174,22,0.83332
ENSG00000186350,RXRA,28,-0.7380,64,0.74811,41,-0.1551
ENSG00000130558,OLFM1,255,-2.0994,433,-1.2767,1314,1.93286
ENSG00000196422,PPP1R26,7,-1.9424,28,0.35820,27,0.61170
ENSG00000122140,MRPS2,10,-1.8765,36,0.27855,37,0.66204
ENSG00000107147,KCNT1,1,-4.8800,17,-0.9802,46,2.27743
ENSG00000130559,CAMSAP1,34,-0.8750,47,-0.3199,67,0.72916
ENSG00000130560,UBAC1,50,-0.2965,49,-0.3606,66,0.42307
ENSG00000148411,NACC2,134,1.05081,84,0.13519,58,-0.9131
ENSG00000238227,TMEM250,11,-1.7926,32,-0.0662,42,0.92363
ENSG00000160360,GPSM1,21,-0.7483,46,0.66284,31,-0.0783
ENSG00000165684,SNAPC4,7,-1.2704,15,0.08469,17,0.61372
ENSG00000165688,PMPCA,15,-1.9602,69,0.60788,55,0.39608
ENSG00000148384,INPP5E,8,-1.3344,23,0.46404,19,0.32963
ENSG00000148396,SEC16A,19,-1.0961,40,0.16157,41,0.48120
ENSG00000148400,NOTCH1,35,0.83392,49,1.57715,10,-2.0604
ENSG00000172889,EGFL7,21,-2.0417,81,0.11206,93,0.85025
ENSG00000165716,DIPK1B,7,-2.8211,49,0.21144,54,0.93419
ENSG00000233016,SNHG7,15,-1.1987,46,0.79804,30,-0.0072
ENSG00000244187,TMEM141,46,-0.9006,66,-0.2835,92,0.71738
ENSG00000196642,RABL6,167,-0.1234,160,-0.1912,189,0.20590
ENSG00000232434,AJM1,6,-2.5055,33,0.09143,39,0.98081
ENSG00000054148,PHPT1,159,-0.7962,369,0.71778,246,-0.1027
ENSG00000107223,EDF1,261,-0.8974,525,0.31908,474,0.26981
ENSG00000159069,FBXW5,40,-1.4499,105,0.17632,111,0.60929
ENSG00000107317,PTGDS,2596,0.88232,3506,1.57002,709,-2.1052
ENSG00000148362,PAXX,63,-0.1652,99,0.68861,61,-0.4087
ENSG00000107331,ABCA2,492,1.62473,318,0.64451,107,-1.9213
ENSG00000107281,NPDC1,54,-2.3229,238,0.09014,281,0.94080
ENSG00000177239,MAN1B1,22,-1.3986,47,-0.1635,63,0.85665
ENSG00000176978,DPP7,84,-0.5508,166,0.69707,109,-0.2029
ENSG00000176884,GRIN1,36,-2.9097,217,-0.0597,290,1.19388
ENSG00000176101,SSNA1,77,-0.0720,77,-0.0587,82,0.08656
ENSG00000176058,TPRN,76,1.40718,38,-0.0014,25,-1.1611
ENSG00000187713,TMEM203,9,-2.4200,51,0.35847,50,0.72543
ENSG00000212864,RNF208,12,-2.8867,68,-0.2120,101,1.32468
ENSG00000188229,TUBB4B,42,-2.7706,239,-0.0153,308,1.12871
ENSG00000188986,NELFB,41,-0.6414,68,0.25983,62,0.19214
ENSG00000165802,NSMF,54,-2.6425,275,-0.0611,365,1.14366
ENSG00000182154,MRPL41,92,-1.3371,240,0.29452,231,0.47140
ENSG00000148399,DPH7,15,-0.2435,27,0.83104,15,-0.4821
ENSG00000165724,ZMYND19,4,-2.2600,9,-1.0329,23,1.82376
ENSG00000181090,EHMT1,57,1.86950,10,-1.4315,17,-0.9459
ENSG00000148408,CACNA1B,5,-3.3703,28,-0.7497,63,1.88341
ENSG00000015171,ZMYND11,202,0.82934,108,-0.3348,115,-0.4290
ENSG00000151240,DIP2C,84,0.84641,46,-0.2733,47,-0.4782
ENSG00000107929,LARP4B,24,-1.0204,59,0.54198,46,0.14229
ENSG00000107937,GTPBP4,68,0.63618,27,-0.9913,49,0.05110
ENSG00000067064,IDI1,102,-0.7505,154,-0.0416,177,0.47088
ENSG00000047056,WDR37,4,-2.2577,10,-1.0413,27,1.82904
ENSG00000185736,ADARB2,79,1.74289,52,0.79591,14,-2.2340
ENSG00000067057,PFKP,37,-2.8370,275,0.41834,262,0.74745
ENSG00000107959,PITRM1,25,-1.5945,73,0.18547,77,0.65247
ENSG00000067082,KLF6,57,0.40794,37,-0.3366,44,-0.0856
ENSG00000173848,NET1,92,1.73815,37,-0.1582,24,-1.4011
ENSG00000196372,ASB13,10,-1.2527,14,-0.6173,26,1.11720
ENSG00000108021,TASOR2,65,1.31623,16,-1.2161,29,-0.4742
ENSG00000057608,GDI2,80,-0.6683,172,0.71735,112,-0.1620
ENSG00000134452,FBH1,28,-0.0506,23,-0.3886,31,0.27788
ENSG00000134453,RBM17,167,1.11775,98,0.07058,69,-0.9308
ENSG00000170525,PFKFB3,23,-1.1250,86,1.26771,40,-0.4613
ENSG00000237943,PRKCQ-AS1,46,1.88706,21,0.23384,9,-1.8602
ENSG00000198879,SFMBT2,12,-0.4368,10,-0.7274,18,0.72730
ENSG00000123243,ITIH5,38,0.79246,40,0.89964,15,-1.2926
ENSG00000151657,KIN,47,1.46738,7,-1.8619,20,-0.4295
ENSG00000165629,ATP5F1C,55,-1.7030,127,-0.3568,199,1.12075
ENSG00000165632,TAF3,143,1.92817,42,-0.5585,36,-1.3693
ENSG00000048740,CELF2,22,-3.1571,114,-0.5966,223,1.71155
ENSG00000151461,UPF2,252,1.83148,75,-0.6153,69,-1.2371
ENSG00000181192,DHTKD1,37,0.98989,33,0.77060,13,-1.3574
ENSG00000065665,SEC61A2,24,-1.0538,62,0.60919,46,0.09963
ENSG00000165609,NUDT5,20,0.11890,25,0.54072,16,-0.4706
ENSG00000151465,CDC123,22,-1.3474,38,-0.4555,63,1.04923
ENSG00000183049,CAMK1D,39,-2.2947,74,-1.2939,231,2.02194
ENSG00000151468,CCDC3,5,-3.3812,37,-0.4947,69,1.66091
ENSG00000123240,OPTN,315,0.10524,141,-1.2504,343,0.58953
ENSG00000107537,PHYH,13,-1.0912,16,-0.7169,32,1.10156
ENSG00000086475,SEPHS1,19,-0.9526,47,0.65592,33,0.01815
ENSG00000165630,PRPF18,22,0.31774,15,-0.3772,18,0.00612
ENSG00000151474,FRMD4A,36,-0.2420,30,-0.5102,46,0.47727
ENSG00000065809,FAM107B,685,4.01909,116,-0.6585,17,-4.5249
ENSG00000176244,ACBD7,26,-1.6769,77,0.12503,86,0.72970
ENSG00000152465,NMT2,62,-0.0010,37,-0.8944,71,0.51298
ENSG00000148468,FAM171A1,188,0.76629,91,-0.5630,117,-0.2550
ENSG00000148481,MINDY3,17,-0.7980,29,0.13468,30,0.36513
ENSG00000165985,C1QL3,12,-1.6987,4,-3.0759,50,2.58014
ENSG00000148484,RSU1,17,-0.4847,23,0.08126,24,0.24049
ENSG00000026025,VIM,114,-0.0380,235,1.43630,78,-1.1660
ENSG00000136738,STAM,35,-0.3222,41,-0.0909,46,0.26558
ENSG00000165995,CACNB2,2,-4.8570,23,-1.2540,72,2.53090
ENSG00000165997,ARL5B,13,-0.3391,10,-0.7418,19,0.67148
ENSG00000120594,PLXDC2,48,0.53853,39,0.15519,31,-0.4935
ENSG00000078114,NEBL,76,-0.5705,126,0.31748,109,0.11136
ENSG00000078403,MLLT10,35,1.01015,12,-0.8515,19,-0.3337
ENSG00000136770,DNAJC1,61,1.57794,31,0.15470,17,-1.4470
ENSG00000148444,COMMD3,31,-0.4328,58,0.73529,36,-0.2962
ENSG00000168283,BMI1,74,0.53136,61,0.14649,48,-0.4819
ENSG00000150867,PIP4K2A,637,2.40569,315,0.64958,55,-3.1050
ENSG00000148450,MSRB2,70,-0.5917,148,0.76930,92,-0.2433
ENSG00000165312,OTUD1,5,-1.6755,14,-0.0476,18,0.86948
ENSG00000120549,KIAA1217,2,-4.0869,66,1.51838,30,-0.1889
ENSG00000107863,ARHGAP21,1187,2.66293,207,-1.0593,180,-1.9476
ENSG00000099256,PRTFDC1,35,1.00627,21,0.05523,16,-0.8191
ENSG00000151025,GPR158,14,-2.0947,37,-0.6426,72,1.47600
ENSG00000136750,GAD2,8,-3.1585,45,-0.6293,91,1.74010
ENSG00000136754,ABI1,25,-1.6459,64,-0.1422,86,0.93409
ENSG00000107890,ANKRD26,175,1.03150,45,-1.3820,99,-0.1531
ENSG00000136758,YME1L1,63,-0.3133,63,-0.3187,83,0.40769
ENSG00000107897,ACBD5,93,0.86587,62,0.07144,47,-0.7064
ENSG00000099246,RAB18,60,-0.8600,103,0.06232,111,0.44942
ENSG00000254635,WAC-AS1,126,0.99636,20,-2.1302,77,0.07984
ENSG00000095787,WAC,180,0.12076,150,-0.2109,171,0.05216
ENSG00000165757,JCAD,16,-0.6979,15,-0.8700,31,0.97049
ENSG00000107951,MTPAP,11,-0.7422,22,0.37103,19,0.15604
ENSG00000148516,ZEB1,143,0.85256,60,-0.7196,85,-0.2535
ENSG00000165322,ARHGAP12,30,0.02030,28,-0.0801,30,0.03905
ENSG00000170759,KIF5B,1600,2.70137,361,-0.6227,207,-2.2390
ENSG00000120616,EPC1,74,1.71218,18,-0.9984,24,-0.9417
ENSG00000216937,CCDC7,207,2.94441,10,-2.9233,32,-1.7389
ENSG00000150093,ITGB1,155,1.92668,80,0.43804,27,-2.0962
ENSG00000099250,NRP1,6,-1.6658,21,0.32552,20,0.55868
ENSG00000148498,PARD3,26,0.69354,21,0.23442,15,-0.6725
ENSG00000108094,CUL2,24,-0.7957,35,-0.1356,44,0.56089
ENSG00000095794,CREM,22,-1.2113,37,-0.3954,57,0.94546
ENSG00000108100,CCNY,62,-0.7708,67,-0.6485,119,0.88427
ENSG00000198105,ZNF248,21,-0.1776,21,-0.1817,25,0.23494
ENSG00000175395,ZNF25,22,-1.9108,40,-0.9845,98,1.65692
ENSG00000189180,ZNF33A,86,0.77085,47,-0.3610,51,-0.3649
ENSG00000075407,ZNF37A,106,1.36839,42,-0.4444,40,-0.8597
ENSG00000196693,ZNF33B,10,-0.9172,16,-0.1003,20,0.59642
ENSG00000165733,BMS1,78,1.00502,22,-1.2197,44,-0.1844
ENSG00000169826,CSGALNACT2,23,0.44605,23,0.42716,15,-0.6174
ENSG00000198915,RASGEF1A,11,-1.9722,23,-0.8393,51,1.57844
ENSG00000169813,HNRNPF,59,1.20027,45,0.63063,19,-1.4395
ENSG00000169740,ZNF32,23,-1.2431,52,0.12765,56,0.56899
ENSG00000107551,RASSF4,83,0.92506,73,0.68073,33,-1.2180
ENSG00000165512,ZNF22,32,0.99932,21,0.20548,14,-0.9153
ENSG00000172661,WASHC2C,30,0.40213,20,-0.3824,24,-0.0554
ENSG00000265354,TIMM23,8,-2.6474,51,0.20903,56,0.90490
ENSG00000266412,NCOA4,76,0.05246,65,-0.2392,76,0.11725
ENSG00000170324,FRMPD2,1,-3.9512,6,-1.9340,32,2.99211
ENSG00000107643,MAPK8,15,-1.8190,54,0.30735,53,0.62076
ENSG00000128805,ARHGAP22,47,1.80508,28,0.67554,8,-2.1825
ENSG00000225830,ERCC6,30,1.05307,11,-0.7362,15,-0.4234
ENSG00000197444,OGDHL,12,-2.7413,58,-0.3568,95,1.42070
ENSG00000227345,PARG,42,0.75316,2,-3.5580,32,0.52085
ENSG00000099290,WASHC2A,36,0.11036,37,0.12311,33,-0.1578
ENSG00000198964,SGMS1,60,1.49688,18,-0.7804,22,-0.8205
ENSG00000177613,CSTF2T,29,0.43415,23,0.07336,20,-0.3580
ENSG00000122873,CISD1,61,-1.7855,146,-0.3763,233,1.16553
ENSG00000072401,UBE2D1,11,-1.0393,16,-0.5476,27,0.96554
ENSG00000108064,TFAM,43,0.80359,15,-1.0190,28,-0.0813
ENSG00000237949,LINC00844,392,1.75800,381,1.68301,27,-3.8111
ENSG00000165443,PHYHIPL,88,-0.9937,213,0.55389,164,0.12119
ENSG00000148541,FAM13C,195,2.47455,32,-1.2277,36,-1.6588
ENSG00000108091,CCDC6,28,-1.8955,46,-1.1253,124,1.74621
ENSG00000151150,ANK3,823,1.97276,156,-1.2627,227,-1.1078
ENSG00000150347,ARID5B,141,1.59452,20,-1.9209,55,-0.5395
ENSG00000138311,ZNF365,47,-0.7980,43,-0.9324,95,1.06593
ENSG00000181915,ADO,49,0.49417,24,-0.7432,38,0.05815
ENSG00000148572,NRBF2,20,-0.1490,11,-1.1004,26,0.71800
ENSG00000171988,JMJD1C,280,1.98867,44,-1.5570,79,-1.0290
ENSG00000165476,REEP3,171,2.52139,78,0.55718,13,-3.1836
ENSG00000183230,CTNNA3,238,3.88664,49,-0.3721,5,-4.8033
ENSG00000198739,LRRTM3,4,-3.0472,25,-0.2598,39,1.39636
ENSG00000108176,DNAJC12,21,-1.5041,45,-0.2769,66,0.98433
ENSG00000096717,SIRT1,19,0.33206,17,0.19253,14,-0.3628
ENSG00000148634,HERC4,44,0.30120,32,-0.2593,37,-0.0495
ENSG00000096746,HNRNPH3,145,0.45709,153,0.57167,89,-0.7375
ENSG00000204130,RUFY2,226,1.83053,56,-0.9175,66,-1.0954
ENSG00000122912,SLC25A16,8,-1.2294,14,-0.3990,22,0.95628
ENSG00000060339,CCAR1,437,2.14681,94,-0.9642,100,-1.4088
ENSG00000165730,STOX1,7,-1.6282,26,0.40934,23,0.47554
ENSG00000107625,DDX50,42,0.06456,37,-0.1554,41,0.05693
ENSG00000165732,DDX21,164,1.81553,31,-1.3469,51,-0.9186
ENSG00000198954,KIF1BP,48,-0.1712,35,-0.7100,61,0.54077
ENSG00000122958,VPS26A,57,-0.0785,42,-0.6068,66,0.42081
ENSG00000156502,SUPV3L1,16,-0.4676,16,-0.4420,25,0.57929
ENSG00000156515,HK1,24,-3.3954,196,-0.1524,283,1.35421
ENSG00000099282,TSPAN15,81,2.27369,49,1.00074,5,-3.4694
ENSG00000171224,FAM241B,6,-2.8480,22,-0.9119,54,1.90809
ENSG00000079332,SAR1A,60,-0.5308,94,0.25755,85,0.13598
ENSG00000180817,PPA1,112,-1.0985,223,0.06649,247,0.55579
ENSG00000172731,LRRC20,3,-2.9870,10,-1.5090,38,2.41210
ENSG00000148730,EIF4EBP2,27,-1.0932,88,1.00781,49,-0.2336
ENSG00000166228,PCBD1,14,-2.0853,57,0.17570,62,0.80757
ENSG00000107731,UNC5B,64,1.93945,34,0.50402,10,-2.1795
ENSG00000107738,VSIR,12,-0.5182,31,1.22305,13,-0.6839
ENSG00000197746,PSAP,548,-1.1763,1574,0.68025,1127,0.08696
ENSG00000107742,SPOCK2,35,-2.6573,251,0.57391,213,0.57390
ENSG00000166295,ANAPC16,54,-0.4499,90,0.46531,68,-0.0675
ENSG00000168209,DDIT4,14,-1.3890,84,1.98289,23,-1.0753
ENSG00000148719,DNAJB12,35,0.22226,28,-0.1592,30,-0.0521
ENSG00000107745,MICU1,51,-0.5721,71,0.01699,77,0.33460
ENSG00000138286,FAM149B1,27,0.52302,16,-0.4657,20,-0.1049
ENSG00000213551,DNAJC9,24,-0.1369,26,-0.0241,27,0.10552
ENSG00000182180,MRPS16,20,-1.2961,51,0.21220,51,0.52263
ENSG00000138279,ANXA7,49,-1.3107,135,0.43568,117,0.34476
ENSG00000107758,PPP3CB,33,-2.9411,169,-0.4178,290,1.51480
ENSG00000166348,USP54,106,1.76815,84,1.20834,13,-2.8326
ENSG00000176986,SEC24C,18,-0.7828,24,-0.3269,34,0.68545
ENSG00000196968,FUT11,16,0.04805,15,-0.0350,16,-0.0091
ENSG00000172586,CHCHD1,33,-1.3864,65,-0.2774,94,0.93704
ENSG00000214655,ZSWIM8,14,-1.1963,47,0.93202,28,-0.1270
ENSG00000166507,NDST2,13,-0.6941,21,0.09976,21,0.33909
ENSG00000148660,CAMK2G,40,-2.4024,208,0.30013,212,0.77391
ENSG00000035403,VCL,11,-0.9450,21,0.10296,22,0.45902
ENSG00000185009,AP3M1,10,-0.6504,12,-0.4675,18,0.70328
ENSG00000156110,ADK,20,-0.4821,32,0.35068,27,0.03896
ENSG00000156650,KAT6B,235,2.19676,52,-0.8874,51,-1.4977
ENSG00000156671,SAMD8,82,0.34306,74,0.16993,61,-0.3552
ENSG00000165637,VDAC2,41,-1.9204,141,0.10690,160,0.82029
ENSG00000165644,COMTD1,1,-3.4292,17,0.18449,20,1.04709
ENSG00000165655,ZNF503,10,-0.9391,12,-0.6710,22,0.99188
ENSG00000156113,KCNMA1,29,-2.5659,133,-0.1339,185,1.19053
ENSG00000148606,POLR3A,15,-1.4134,32,-0.2379,45,0.91870
ENSG00000138326,RPS24,2318,0.49700,2186,0.38301,1462,-0.6234
ENSG00000108175,ZMIZ1,40,-0.8588,63,-0.1077,77,0.57297
ENSG00000108179,PPIF,48,0.19755,56,0.50060,37,-0.4931
ENSG00000165424,ZCCHC24,491,2.44901,239,0.64763,40,-3.1873
ENSG00000225484,NUTM2B-AS1,19,0.27143,13,-0.4460,17,0.07939
ENSG00000122359,ANXA11,15,-2.9753,112,0.14922,129,1.01641
ENSG00000122378,PRXL2A,147,-1.1757,248,-0.3049,360,0.86506
ENSG00000108219,TSPAN14,28,-0.2566,47,0.69892,29,-0.3635
ENSG00000185737,NRG3,5,-2.7640,35,0.29528,36,0.84809
ENSG00000165678,GHITM,81,-2.2748,260,-0.4220,438,1.35823
ENSG00000148600,CDHR1,14,-1.2277,39,0.47496,32,0.28080
ENSG00000107771,CCSER2,149,0.43473,71,-0.8510,123,0.15636
ENSG00000182771,GRID1,22,0.59350,13,-0.3586,15,-0.2198
