Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000172725,CORO1B,13,-0.2550,25,0.93866,2,-2.7603,15,-0.0767
ENSG00000172663,TMEM134,28,-0.0968,51,1.01876,19,-0.6907,24,-0.5257
ENSG00000110711,AIP,36,-0.8486,79,0.51697,33,-0.9105,67,0.34094
ENSG00000110697,PITPNM1,1,-4.6113,43,0.31648,33,-0.1544,48,0.96782
ENSG00000167797,CDK2AP2,27,-0.2389,56,1.14451,14,-1.2108,26,-0.4453
ENSG00000084207,GSTP1,221,0.05285,321,0.76477,89,-1.3516,195,-0.2649
ENSG00000167792,NDUFV1,118,-1.1105,238,0.08269,227,-0.0021,267,0.50744
ENSG00000110717,NDUFS8,93,-1.1084,169,-0.1079,110,-0.7645,232,0.87039
ENSG00000110721,CHKA,33,-0.1469,52,0.72733,43,0.28549,29,-0.5621
ENSG00000110066,KMT5B,70,1.05167,34,-0.3122,77,1.06392,25,-1.2048
ENSG00000171067,C11orf24,23,0.53263,26,0.78630,15,-0.2535,12,-0.9065
ENSG00000110075,PPP6R3,26,-0.1023,32,0.28914,35,0.38867,25,-0.2888
ENSG00000110090,CPT1A,10,-0.9250,30,1.03493,20,0.22401,15,-0.4063
ENSG00000197345,MRPL21,38,-1.5754,66,-0.7140,75,-0.4519,143,1.32865
ENSG00000110092,CCND1,68,1.38963,59,1.06407,22,-0.6949,13,-2.0298
ENSG00000131626,PPFIA1,164,1.90544,65,-0.0580,75,0.16489,28,-1.8943
ENSG00000085733,CTTN,92,0.11182,127,0.73766,69,-0.3454,71,-0.5091
ENSG00000162105,SHANK2,3,-4.3264,32,-0.7076,103,1.26346,63,0.85746
ENSG00000172893,DHCR7,22,-0.6585,36,0.15782,30,-0.1115,36,0.30084
ENSG00000137522,RNF121,12,-0.8910,23,0.24637,18,-0.2247,23,0.38107
ENSG00000137497,NUMA1,126,1.05713,90,0.37110,104,0.56369,40,-1.4173
ENSG00000149357,LAMTOR1,94,-0.5743,151,0.26250,87,-0.6469,147,0.34367
ENSG00000110200,ANAPC15,46,-0.6807,67,-0.0400,22,-1.7438,88,0.81367
ENSG00000165458,INPPL1,19,-0.2895,39,1.03580,23,0.02745,18,-0.6477
ENSG00000162129,CLPB,36,-0.1602,40,0.03842,56,0.56342,37,-0.1626
ENSG00000186642,PDE2A,13,-3.4084,84,-0.5900,160,0.49407,165,1.21730
ENSG00000186635,ARAP1,19,-0.3807,47,1.39662,36,0.72967,13,-1.3171
ENSG00000214530,STARD10,28,-0.8581,81,1.09407,51,0.15103,39,-0.4597
ENSG00000168010,ATG16L2,7,-1.2475,21,0.48515,9,-0.8056,19,0.49977
ENSG00000137478,FCHSD2,40,0.67282,48,1.05712,24,-0.2267,16,-1.3190
ENSG00000110237,ARHGEF17,12,-1.9748,60,0.65295,53,0.33696,46,0.20205
ENSG00000054965,FAM168A,75,-0.7569,107,-0.1483,142,0.32254,132,0.37772
ENSG00000021300,PLEKHB1,1188,1.62460,984,1.17346,119,-2.3112,198,-2.1660
ENSG00000175582,RAB6A,101,-1.2964,170,-0.4564,194,-0.1987,293,0.99076
ENSG00000175581,MRPL48,40,0.16887,53,0.70113,10,-1.9213,34,-0.2131
ENSG00000181924,COA4,26,-0.0434,25,-0.0841,11,-1.3267,30,0.41558
ENSG00000175575,PAAF1,122,0.94408,115,0.81914,26,-1.5924,50,-0.9982
ENSG00000214517,PPME1,46,-1.1173,102,0.24488,123,0.52520,95,0.17490
ENSG00000165434,PGM2L1,55,-2.7809,165,-1.1019,801,1.60272,386,0.63481
ENSG00000166439,RNF169,37,1.23739,11,-1.0130,30,0.69235,14,-0.7881
ENSG00000166435,XRRA1,47,1.53292,5,-2.2732,37,0.82607,16,-0.7895
ENSG00000118363,SPCS2,160,0.24711,150,0.12120,113,-0.3423,134,-0.1338
ENSG00000137491,SLCO2B1,24,0.42754,42,1.65729,7,-1.4463,10,-1.4473
ENSG00000137486,ARRB1,12,-3.0952,133,0.77680,93,0.07533,100,0.38837
ENSG00000149273,RPS3,737,0.75448,734,0.74596,185,-1.5228,368,-0.7634
ENSG00000171533,MAP6,32,-1.7679,96,0.00574,95,-0.0226,121,0.78259
ENSG00000198382,UVRAG,64,1.97578,10,-1.5073,24,-0.1293,17,-1.0141
ENSG00000137492,THAP12,45,0.33057,24,-0.7241,58,0.72277,35,-0.1478
ENSG00000179240,GVQW3,15,-0.0842,15,-0.1623,34,1.22013,13,-0.4600
ENSG00000255135,AP002360.1,12,-0.7842,13,-0.7108,16,-0.3399,26,0.95717
ENSG00000078124,ACER3,140,1.54733,82,0.39230,72,0.13246,29,-1.8077
ENSG00000149260,CAPN5,1,-3.4581,21,0.64438,11,-0.5094,19,0.73315
ENSG00000149269,PAK1,52,-2.4541,141,-0.9047,299,0.36111,342,1.31763
ENSG00000074201,CLNS1A,44,-0.5695,83,0.55022,52,-0.2716,62,0.02059
ENSG00000048649,RSF1,593,1.63811,94,-1.7424,380,0.55185,191,-0.8754
ENSG00000087884,AAMDC,30,0.72268,40,1.33579,9,-1.2862,11,-1.3807
ENSG00000151366,NDUFC2,137,-1.1665,231,-0.3083,163,-0.8139,369,1.03711
ENSG00000159063,ALG8,18,0.37660,9,-0.7591,15,0.08251,15,0.12122
ENSG00000118369,USP35,9,-0.8185,14,-0.0191,24,0.82809,15,0.07620
ENSG00000033327,GAB2,110,1.60568,87,1.05356,18,-1.5625,19,-2.0917
ENSG00000149256,TENM4,7,-1.4636,21,0.41656,35,1.25059,15,-0.2453
ENSG00000182103,FAM181B,39,-0.0391,86,1.56109,18,-1.1836,27,-1.0012
ENSG00000137509,PRCP,14,-1.7005,68,1.08617,26,-0.6005,40,0.07828
ENSG00000137502,RAB30,58,0.44199,44,-0.0704,91,1.14438,32,-0.8489
ENSG00000165494,PCF11,166,1.99872,36,-1.0201,82,0.35028,35,-1.4613
ENSG00000137494,ANKRD42,14,-0.7087,13,-0.7957,35,0.78781,25,0.46861
ENSG00000137500,CCDC90B,53,-0.0068,54,0.04352,27,-1.0244,58,0.25514
ENSG00000150672,DLG2,143,0.06644,96,-0.6213,192,0.54151,142,0.07806
ENSG00000171204,TMEM126B,32,-0.8782,48,-0.1966,21,-1.4190,71,0.96531
ENSG00000171202,TMEM126A,16,-1.5284,35,-0.2460,25,-0.7272,55,1.10912
ENSG00000137504,CREBZF,25,-0.3491,55,1.09513,39,0.38123,22,-0.8215
ENSG00000137501,SYTL2,106,0.26948,81,-0.2121,93,0.03085,90,-0.0635
ENSG00000073921,PICALM,165,0.83753,154,0.69211,53,-1.0795,75,-0.8706
ENSG00000074266,EED,18,-0.0791,13,-0.5732,29,0.74625,19,0.04431
ENSG00000149196,HIKESHI,35,-0.8375,55,-0.0901,17,-1.8370,76,0.93714
ENSG00000151376,ME3,7,-2.3898,31,-0.0358,24,-0.4350,43,1.10387
ENSG00000168959,GRM5,3,-4.3497,25,-1.4605,142,1.47628,80,1.01173
ENSG00000110172,CHORDC1,34,-0.2276,30,-0.4442,52,0.48838,41,0.19641
ENSG00000165323,FAT3,10,-1.9815,10,-2.0361,70,1.12811,49,1.13823
ENSG00000180773,SLC36A4,32,-0.1055,27,-0.4020,57,0.87587,33,-0.0981
ENSG00000166004,CEP295,69,1.25575,19,-1.0653,78,1.25795,23,-1.1575
ENSG00000166012,TAF1D,256,0.70980,196,0.19716,153,-0.2206,141,-0.5852
ENSG00000168876,ANKRD49,40,1.61425,8,-1.2738,25,0.51269,12,-0.9832
ENSG00000166025,AMOTL1,10,-1.1625,35,1.06929,27,0.48531,17,-0.4606
ENSG00000150316,CWC15,156,0.28893,71,-1.0539,100,-0.4545,155,0.48674
ENSG00000263465,SRSF8,66,-0.1352,54,-0.4933,95,0.46178,76,0.17936
ENSG00000149218,ENDOD1,153,1.06110,99,0.18304,89,0.00043,60,-0.9821
ENSG00000149212,SESN3,56,-0.9109,74,-0.4532,194,1.19329,101,0.14805
ENSG00000166037,CEP57,43,0.26400,35,-0.0923,74,1.16815,28,-0.7102
ENSG00000087053,MTMR2,40,0.06814,46,0.31576,44,0.20379,34,-0.3387
ENSG00000149231,CCDC82,205,1.84780,47,-1.0385,119,0.52448,48,-1.3622
ENSG00000110318,CEP126,67,-0.2099,56,-0.5273,215,1.82081,59,-0.6297
ENSG00000110330,BIRC2,57,0.36150,47,0.01892,42,-0.1918,44,-0.1957
ENSG00000152558,TMEM123,80,1.55095,69,1.22659,21,-0.9192,11,-2.4733
ENSG00000137692,DCUN1D5,58,0.52888,22,-1.1758,58,0.44054,44,0.02451
ENSG00000187240,DYNC2H1,70,1.24844,24,-0.7169,56,0.67915,25,-0.9292
ENSG00000152578,GRIA4,51,-0.7696,28,-1.7115,142,0.94058,101,0.73954
ENSG00000170903,MSANTD4,56,0.96191,16,-1.2598,56,0.80050,28,-0.4903
ENSG00000149313,AASDHPPT,47,-1.4057,74,-0.6859,152,0.52734,141,0.83787
ENSG00000152402,GUCY1A2,25,-1.6007,43,-0.7494,183,1.73884,70,0.13780
ENSG00000152404,CWF19L2,263,1.83112,74,-0.7075,133,0.28467,62,-1.3823
ENSG00000110675,ELMOD1,11,-3.7323,74,-0.9258,217,0.87727,178,1.19328
ENSG00000170290,SLN,3,-3.6699,16,-1.4940,22,-0.9321,68,2.43776
ENSG00000166266,CUL5,78,0.44938,28,-1.2923,125,1.21118,55,-0.2995
ENSG00000075239,ACAT1,45,-0.7507,91,0.49055,50,-0.5286,75,0.22663
ENSG00000149311,ATM,111,1.87182,40,-0.2333,48,0.07647,22,-1.6475
ENSG00000178105,DDX10,76,1.00857,25,-1.0189,76,0.83984,35,-0.6475
ENSG00000185742,C11orf87,5,-3.9701,17,-2.3496,105,0.56361,119,1.96855
ENSG00000137710,RDX,1273,3.24946,198,-1.0249,184,-1.0465,98,-2.6721
ENSG00000137714,FDX1,10,-1.6355,35,0.35994,25,-0.2245,34,0.55965
ENSG00000137727,ARHGAP20,3,-2.4271,14,-0.3943,41,1.45926,19,0.35816
ENSG00000170145,SIK2,33,-0.4455,51,0.30543,45,0.09366,43,0.01657
ENSG00000086848,ALG9,21,0.13983,18,-0.1750,25,0.36020,19,-0.1274
ENSG00000137720,C11orf1,12,-1.1044,21,-0.1352,7,-1.7303,31,1.07433
ENSG00000109846,CRYAB,1479,1.75990,1306,1.44304,85,-3.0575,159,-2.8249
ENSG00000170276,HSPB2,12,-0.4800,12,-0.4191,7,-1.1768,20,0.85291
ENSG00000150764,DIXDC1,194,1.48411,81,-0.2544,93,-0.0140,59,-1.1136
ENSG00000150768,DLAT,11,-2.0603,28,-0.6395,58,0.57407,54,0.97775
ENSG00000150776,NKAPD1,64,0.79292,30,-0.5790,47,0.17754,37,-0.3316
ENSG00000150779,TIMM8B,64,-0.6831,75,-0.4064,37,-1.4404,127,1.00383
ENSG00000204370,SDHD,16,-1.3619,32,-0.1797,16,-1.1984,49,1.11656
ENSG00000150787,PTS,20,-1.8776,52,-0.3660,25,-1.4336,94,1.46678
ENSG00000250303,LINC02762,9,-1.5023,19,-0.3649,11,-1.1229,33,1.27645
ENSG00000149294,NCAM1,430,-0.1732,495,0.08046,740,0.73594,429,-0.2703
ENSG00000109906,ZBTB16,152,1.07166,61,-0.6232,172,1.12194,56,-1.0797
ENSG00000076043,REXO2,26,0.18003,16,-0.6340,34,0.57570,23,-0.0088
ENSG00000182985,CADM1,104,-0.0916,86,-0.4193,165,0.68232,109,0.00669
ENSG00000109917,ZPR1,26,-0.6284,30,-0.4037,38,-0.0066,46,0.59863
ENSG00000160584,SIK3,158,1.11913,107,0.33435,111,0.35173,51,-1.3324
ENSG00000168092,PAFAH1B2,153,-0.1440,121,-0.5587,272,0.81366,169,0.04052
ENSG00000149577,SIDT2,22,-0.2827,33,0.46920,26,0.03994,24,-0.1738
ENSG00000149591,TAGLN,39,1.16124,44,1.47913,23,0.08439,5,-2.8035
ENSG00000160613,PCSK7,99,1.56473,46,-0.0142,71,0.69807,20,-1.7949
ENSG00000167257,RNF214,65,1.57095,20,-0.6889,49,0.78311,17,-1.3694
ENSG00000186318,BACE1,302,1.52265,155,0.13718,143,-0.0094,77,-1.4576
ENSG00000110274,CEP164,52,1.33062,35,0.49605,34,0.36232,12,-1.7571
ENSG00000137726,FXYD6,134,-2.4331,674,0.19146,692,0.21201,753,0.70413
ENSG00000177098,SCN4B,7,-2.3607,20,-0.8224,47,0.57985,45,1.13619
ENSG00000149575,SCN2B,17,-2.9868,110,-0.0603,239,1.24884,130,0.38980
ENSG00000110344,UBE4A,45,-0.2814,64,0.36139,59,0.17589,50,-0.1456
ENSG00000167283,ATP5MG,186,-1.5229,378,-0.3689,207,-1.2559,665,1.31518
ENSG00000118058,KMT2A,480,2.02816,75,-1.5306,339,0.96431,90,-1.6842
ENSG00000149582,TMEM25,8,-2.6698,53,0.23310,61,0.43434,56,0.61236
ENSG00000118096,IFT46,12,-1.5475,24,-0.3969,32,0.06637,40,0.94045
ENSG00000095139,ARCN1,39,-0.3030,45,-0.0660,44,-0.1010,51,0.25955
ENSG00000019144,PHLDB1,283,1.91392,211,1.18071,47,-1.3887,26,-2.9801
ENSG00000110367,DDX6,152,-0.0080,142,-0.1324,256,0.85725,137,-0.3033
ENSG00000278376,AP004609.3,18,-0.0351,29,0.94376,5,-1.7436,16,-0.3068
ENSG00000186166,CCDC84,31,0.26089,40,0.76390,22,-0.2659,20,-0.6641
ENSG00000118181,RPS25,1425,0.30852,1695,0.64619,331,-1.9739,1096,-0.2612
ENSG00000196655,TRAPPC4,17,-1.4624,56,0.53054,17,-1.3515,52,0.64406
ENSG00000149428,HYOU1,22,-1.6529,41,-0.7013,114,1.03791,74,0.62921
ENSG00000160695,VPS11,18,-1.0070,36,0.17759,15,-1.1896,40,0.72158
ENSG00000188486,H2AFX,27,-0.2043,38,0.38896,13,-1.3308,33,0.18940
ENSG00000172375,C2CD2L,8,-2.8119,43,-0.3173,64,0.34236,70,1.05470
ENSG00000110395,CBL,15,-0.9835,27,-0.0246,39,0.60099,29,0.26771
ENSG00000076706,MCAM,101,2.21718,42,0.20371,17,-1.1765,14,-2.0729
ENSG00000173456,RNF26,11,-0.5917,12,-0.4845,23,0.56463,18,0.37715
ENSG00000036672,USP2,17,-1.0010,42,0.60368,44,0.61514,28,-0.1836
ENSG00000154096,THY1,142,-2.9465,803,-0.2155,1457,0.78514,1143,0.77233
ENSG00000110400,NECTIN1,53,0.65468,28,-0.4669,32,-0.2238,36,-0.1297
ENSG00000184232,OAF,11,-0.8240,28,0.78982,8,-1.2606,19,0.17426
ENSG00000181264,TLCD5,29,0.77305,31,0.89026,17,-0.1870,11,-1.2562
ENSG00000196914,ARHGEF12,63,-0.7020,81,-0.2832,188,1.15085,95,-0.0087
ENSG00000149403,GRIK4,2,-3.0243,26,0.74052,27,0.70274,18,0.12941
ENSG00000109929,SC5D,102,0.03914,94,-0.1061,127,0.38295,96,-0.1120
ENSG00000137642,SORL1,160,-0.4845,206,-0.0487,369,0.92706,203,-0.1192
ENSG00000255248,MIR100HG,99,0.40417,46,-0.9289,124,0.72927,76,-0.1166
ENSG00000109971,HSPA8,233,-1.9305,727,-0.0790,419,-0.9275,1051,1.16707
ENSG00000023171,GRAMD1B,7,-3.2095,35,-0.8087,89,0.74582,78,1.16602
ENSG00000166257,SCN3B,52,-3.2710,354,-0.2757,781,1.06667,508,0.67450
ENSG00000154144,TBRG1,97,0.11111,105,0.25985,100,0.15546,81,-0.3076
ENSG00000110013,SIAE,36,-0.3736,41,-0.1185,41,-0.1331,49,0.34256
ENSG00000064199,SPA17,3,-2.8093,17,-0.0786,12,-0.5683,25,1.25298
ENSG00000154146,NRGN,264,-2.9660,1745,0.04036,2117,0.35037,2185,0.83260
ENSG00000154134,ROBO3,16,-0.2740,43,1.70500,9,-1.0846,12,-1.0227
ENSG00000165478,HEPACAM,299,0.97950,307,1.04159,132,-0.4913,93,-1.5331
ENSG00000165495,PKNOX2,0,-4.5393,14,0.04555,29,1.17539,17,0.48734
ENSG00000149557,FEZ1,715,1.18677,574,0.71583,158,-1.4054,241,-1.1816
ENSG00000149547,EI24,80,-0.0682,82,-0.0087,133,0.78043,74,-0.3001
ENSG00000134910,STT3A,22,0.21552,20,0.07929,9,-1.0628,20,0.08995
ENSG00000109832,DDX25,8,-2.2505,36,0.05677,33,-0.0808,45,0.88453
ENSG00000165526,RPUSD4,6,-1.7279,24,0.52553,17,-0.0969,21,0.41296
ENSG00000182934,SRPRA,16,-1.2836,43,0.40671,53,0.71744,35,0.02009
ENSG00000110074,FOXRED1,18,-0.8394,31,0.10422,25,-0.2542,34,0.46790
ENSG00000110080,ST3GAL4,38,1.68153,10,-0.8678,7,-1.2113,13,-0.6532
ENSG00000134909,ARHGAP32,29,-1.5149,29,-1.5237,148,1.20698,92,0.80153
ENSG00000170322,NFRKB,18,-0.2400,10,-1.2225,39,1.01793,23,0.25959
ENSG00000084234,APLP2,141,-1.3301,237,-0.4858,427,0.50609,389,0.71722
ENSG00000196323,ZBTB44,94,0.50785,58,-0.3721,118,0.81937,59,-0.5135
ENSG00000134917,ADAMTS8,7,-1.3072,7,-1.3837,17,0.18006,22,1.28484
ENSG00000120451,SNX19,33,0.09895,30,-0.0872,21,-0.6023,33,0.17393
ENSG00000182667,NTM,641,1.16708,320,-0.1905,417,0.25559,245,-0.9335
ENSG00000183715,OPCML,21,-2.8364,82,-0.7794,225,0.92276,172,0.98958
ENSG00000080854,IGSF9B,2,-3.5599,18,-0.0758,40,1.21636,22,0.47943
ENSG00000166086,JAM3,182,1.94193,107,0.69702,37,-1.0828,25,-2.2690
ENSG00000151502,VPS26B,18,-2.4440,75,-0.2115,93,0.15235,113,1.01252
ENSG00000151500,THYN1,21,-1.7317,64,0.10036,39,-0.6888,79,0.91947
ENSG00000151498,ACAD8,10,-1.0447,21,0.20792,11,-0.8140,23,0.63574
ENSG00000109956,B3GAT1,183,0.02508,163,-0.1753,222,0.33811,178,-0.0416
ENSG00000120645,IQSEC3,8,-2.4161,25,-0.5809,72,1.17840,44,0.65209
ENSG00000073614,KDM5A,218,2.38475,31,-1.4809,105,0.51570,33,-1.8731
ENSG00000060237,WNK1,1518,2.86386,373,-0.4074,264,-0.9016,131,-2.6202
ENSG00000082805,ERC1,84,0.90861,29,-0.9960,111,1.26103,37,-0.8368
ENSG00000006831,ADIPOR2,173,2.46869,55,-0.1199,20,-1.6141,23,-2.0232
ENSG00000166159,LRTM2,1,-3.7252,9,-1.1944,22,0.32022,28,1.67201
ENSG00000151067,CACNA1C,10,-1.2902,12,-0.9745,52,1.51573,24,0.30863
ENSG00000004478,FKBP4,52,-1.0102,111,0.27096,104,0.13513,105,0.28420
ENSG00000171792,RHNO1,5,-1.6333,21,0.63140,11,-0.4250,17,0.40566
ENSG00000111218,PRMT8,5,-2.4822,4,-2.8923,35,0.41826,44,1.95814
ENSG00000118971,CCND2,43,-1.7856,103,-0.3681,189,0.64659,158,0.71827
ENSG00000078237,TIGAR,12,-0.6469,21,0.30315,25,0.50359,18,-0.0548
ENSG00000047621,C12orf4,13,-1.1617,24,-0.1220,46,0.94640,28,0.21000
ENSG00000010219,DYRK4,25,0.63857,15,-0.3248,2,-2.9183,19,0.22535
ENSG00000139180,NDUFA9,37,-1.1299,82,0.19115,64,-0.2191,87,0.51496
ENSG00000130035,GALNT8,18,-1.8647,65,0.22029,68,0.26584,68,0.53919
ENSG00000111262,KCNA1,10,-2.0074,23,-0.7729,79,1.29208,44,0.58457
ENSG00000110799,VWF,34,1.04965,28,0.65245,8,-1.3817,13,-0.9828
ENSG00000010278,CD9,201,2.44518,104,0.76393,9,-3.0781,15,-2.9803
ENSG00000215039,CD27-AS1,55,0.44225,53,0.35620,24,-0.9048,39,-0.3011
ENSG00000139190,VAMP1,18,-0.5726,22,-0.2688,16,-0.7335,32,0.71616
ENSG00000111639,MRPL51,107,-0.6220,186,0.35497,70,-1.2057,175,0.41858
ENSG00000111640,GAPDH,1130,-1.4441,3040,0.22630,1182,-1.2720,3469,0.86518
ENSG00000010295,IFFO1,12,-1.0522,22,-0.0756,20,-0.1844,28,0.65509
ENSG00000111642,CHD4,493,2.01150,94,-1.2285,256,0.43212,106,-1.4259
ENSG00000111653,ING4,24,-0.5605,25,-0.4846,30,-0.1588,41,0.66330
ENSG00000139200,PIANP,5,-3.5403,47,-0.2861,90,0.79736,72,0.87394
ENSG00000111652,COPS7A,35,-1.5654,98,0.12293,111,0.31414,107,0.50574
ENSG00000089693,MLF2,119,-1.4160,271,-0.0431,247,-0.1872,350,0.76894
ENSG00000159335,PTMS,126,-1.8956,334,-0.3235,640,0.77138,491,0.65204
ENSG00000250510,GPR162,12,-3.1082,69,-0.4073,111,0.38693,120,1.12987
ENSG00000111667,USP5,41,-1.4865,87,-0.2547,140,0.54130,122,0.61906
ENSG00000111669,TPI1,249,-2.1110,859,-0.1088,803,-0.2032,1221,1.01569
ENSG00000010626,LRRC23,30,0.00533,21,-0.6307,49,0.82825,30,-0.0253
ENSG00000111674,ENO2,139,-2.3832,604,-0.0175,773,0.38435,768,0.76507
ENSG00000111676,ATN1,57,-0.6536,125,0.78092,62,-0.4739,81,-0.0674
ENSG00000111678,C12orf57,192,-0.5409,326,0.40557,125,-1.1507,292,0.33000
ENSG00000215021,PHB2,35,-1.4221,97,0.31330,62,-0.4439,99,0.59789
ENSG00000126749,EMG1,18,-0.2893,27,0.39839,24,0.13720,21,-0.1534
ENSG00000139182,CLSTN3,11,-3.4610,55,-1.0473,169,0.83273,144,1.25474
ENSG00000139197,PEX5,24,-0.6147,40,0.27478,36,0.04286,36,0.14281
ENSG00000059804,SLC2A3,14,-2.5542,70,-0.0381,126,0.94915,84,0.50567
ENSG00000065970,FOXJ2,10,-1.2852,25,0.27270,34,0.74053,23,0.10639
ENSG00000089818,NECAP1,35,-2.2925,103,-0.6144,199,0.48801,200,1.06270
ENSG00000166532,RIMKLB,22,-0.7607,39,0.20229,47,0.50518,35,0.06823
ENSG00000111752,PHC1,15,-0.7189,33,0.61453,15,-0.7255,25,0.16387
ENSG00000003056,M6PR,42,-0.3760,39,-0.5042,48,-0.1425,63,0.56803
ENSG00000175899,A2M,109,0.00020,263,1.88487,59,-0.9459,58,-1.4689
ENSG00000139112,GABARAPL1,54,-2.8806,283,-0.2866,367,0.15803,457,1.13266
ENSG00000256537,SMIM10L1,98,0.17489,71,-0.3996,102,0.21745,90,0.03564
ENSG00000070018,LRP6,41,1.05905,31,0.48296,35,0.64144,12,-1.5783
ENSG00000111261,MANSC1,10,-1.0370,13,-0.5532,24,0.45303,23,0.66850
ENSG00000165714,BORCS5,12,-0.7472,17,-0.0864,15,-0.2796,22,0.56048
ENSG00000111269,CREBL2,34,-1.0295,52,-0.3213,64,0.04422,77,0.71471
ENSG00000111276,CDKN1B,106,0.49504,80,-0.0221,46,-0.8880,79,-0.0850
ENSG00000013583,HEBP1,30,0.09803,49,1.02435,9,-1.6556,24,-0.4790
ENSG00000084444,FAM234B,11,-2.3175,60,0.41369,50,0.04182,58,0.58361
ENSG00000273079,GRIN2B,46,-1.7249,57,-1.4099,439,2.14565,137,0.08135
ENSG00000171681,ATF7IP,81,1.78637,20,-0.9050,57,0.81021,18,-1.5383
ENSG00000246705,H2AFJ,58,1.51962,41,0.74052,6,-2.2680,14,-1.4694
ENSG00000084463,WBP11,113,0.35340,50,-1.0357,130,0.55246,95,0.05262
ENSG00000151490,PTPRO,5,-2.4466,15,-0.8127,49,1.10199,32,0.82371
ENSG00000151491,EPS8,24,0.58242,27,0.78416,22,0.30557,11,-1.1819
ENSG00000023734,STRAP,58,-1.3239,113,-0.2229,89,-0.5708,170,0.97752
ENSG00000008394,MGST1,13,-2.4956,115,1.24711,69,0.18006,58,-0.1540
ENSG00000048540,LMO3,27,-3.5813,340,0.45220,363,0.50135,314,0.51778
ENSG00000052126,PLEKHA5,60,0.50398,15,-1.8034,119,1.65010,38,-0.5080
ENSG00000139154,AEBP2,28,0.00531,26,-0.1009,34,0.33692,27,-0.0732
ENSG00000084453,SLCO1A2,583,3.73146,132,-0.2399,32,-2.3657,10,-4.7581
ENSG00000121350,PYROXD1,23,0.00275,28,0.41575,36,0.74861,18,-0.6315
ENSG00000111711,GOLT1B,15,-1.1384,19,-0.7485,22,-0.4658,42,1.18165
ENSG00000134548,SPX,17,-0.3976,39,1.11888,10,-1.1118,19,-0.3496
ENSG00000111716,LDHB,179,-1.7349,609,0.31429,341,-0.6448,644,0.74716
ENSG00000111726,CMAS,46,-2.1179,125,-0.5262,210,0.34242,229,1.04887
ENSG00000111728,ST8SIA1,11,-1.5968,24,-0.3308,58,1.19509,32,0.31896
ENSG00000111731,C2CD5,16,-1.3597,42,0.24629,48,0.42304,41,0.30618
ENSG00000139163,ETNK1,36,-1.3249,70,-0.2419,101,0.36810,98,0.64131
ENSG00000134532,SOX5,15,-0.2960,6,-1.7350,44,1.59586,18,0.05512
ENSG00000060982,BCAT1,16,-1.3213,28,-0.4431,66,0.97372,42,0.43381
ENSG00000205707,ETFRF1,48,0.23365,51,0.35785,10,-2.1590,42,0.03410
ENSG00000133703,KRAS,16,-1.8221,32,-0.7871,84,0.83353,65,0.84356
ENSG00000246695,RASSF8-AS1,40,0.22406,35,-0.0520,54,0.68070,30,-0.4152
ENSG00000123094,RASSF8,85,1.75138,17,-1.2388,48,0.40861,23,-1.0963
ENSG00000123095,BHLHE41,153,1.26725,64,-0.4156,65,-0.3482,63,-0.6684
ENSG00000123096,SSPN,30,0.34618,39,0.84208,30,0.28930,16,-1.0228
ENSG00000123104,ITPR2,49,0.30989,41,-0.0346,82,1.15067,30,-0.7718
ENSG00000064102,INTS13,88,2.87181,10,-1.5779,21,-0.3994,10,-2.0144
ENSG00000111790,FGFR1OP2,68,-0.4007,41,-1.2234,164,1.08447,95,0.30920
ENSG00000064115,TM7SF3,40,-0.4406,48,-0.1266,90,0.91211,50,-0.0854
ENSG00000152944,MED21,15,-0.8160,21,-0.2723,13,-0.9500,33,0.89167
ENSG00000211455,STK38L,24,-0.0579,15,-0.8469,35,0.61218,26,0.22633
ENSG00000110841,PPFIBP1,159,1.21634,17,-2.6029,164,1.07107,70,-0.5623
ENSG00000061794,MRPS35,46,-0.3345,25,-1.3103,85,0.67793,67,0.53727
ENSG00000087448,KLHL42,65,-0.5013,71,-0.3504,140,0.77530,92,0.15114
ENSG00000123106,CCDC91,245,1.03619,66,-1.2935,178,0.34173,128,-0.3181
ENSG00000064763,FAR2,5,-1.7612,2,-3.0051,15,-0.0532,25,2.03992
ENSG00000087502,ERGIC2,102,0.65894,59,-0.3383,105,0.61056,59,-0.5439
ENSG00000133687,TMTC1,3,-3.6182,23,-0.6495,55,0.81158,46,1.08344
ENSG00000133704,IPO8,16,-0.6489,19,-0.3752,52,1.31601,23,-0.0912
ENSG00000110888,CAPRIN2,36,-0.1826,24,-0.8142,64,0.80398,42,0.18806
ENSG00000170456,DENND5B,24,-1.4641,40,-0.6681,127,1.30815,66,0.37841
ENSG00000151743,AMN1,15,-1.9259,60,0.36509,25,-1.0235,63,0.84813
ENSG00000174718,RESF1,66,2.00749,18,-0.5955,37,0.55253,11,-1.8546
ENSG00000151746,BICD1,44,-0.1721,41,-0.3335,89,0.98105,46,-0.1560
ENSG00000139132,FGD4,46,1.21567,7,-1.8885,27,0.14391,23,-0.2309
ENSG00000087470,DNM1L,120,-0.7377,164,-0.2095,283,0.70266,199,0.22390
ENSG00000139117,CPNE8,9,-0.9066,4,-2.1269,15,-0.0625,23,1.44982
