Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000111676,ATN1,54,0.03122,83,0.75358,117,1.35662,50,-0.0937,71,0.47885,25,-1.1546,41,-0.4178,17,-1.6871,27,-1.0233
ENSG00000111678,C12orf57,176,-0.5416,276,0.17342,261,0.08292,238,-0.0640,107,-1.2918,293,0.26849,326,0.51346,261,0.07946,215,-0.2245
ENSG00000215021,PHB2,85,-0.3748,59,-0.9308,85,-0.3730,102,-0.0832,87,-0.3406,218,1.18762,84,-0.4434,116,0.11275,159,0.63168
ENSG00000126749,EMG1,19,-0.4877,40,0.68182,25,-0.0528,34,0.43264,17,-0.6208,1,-4.1351,35,0.55237,30,0.23405,24,-0.1569
ENSG00000139182,CLSTN3,9,-2.9804,19,-1.8749,80,0.31698,116,0.94952,124,1.06429,97,0.64129,25,-1.5461,34,-1.0217,125,1.09175
ENSG00000139197,PEX5,33,0.14193,22,-0.5191,43,0.54311,45,0.61639,35,0.20606,18,-0.8206,20,-0.7119,26,-0.2362,44,0.58127
ENSG00000059804,SLC2A3,24,-1.6938,30,-1.3697,89,0.28305,145,1.11780,153,1.21329,34,-1.1988,45,-0.8466,62,-0.2791,116,0.72586
ENSG00000065970,FOXJ2,31,0.85160,21,0.16994,28,0.66622,28,0.65707,24,0.39419,23,0.36207,4,-2.2743,9,-1.0959,13,-0.5189
ENSG00000089818,NECAP1,50,-1.6551,63,-1.2984,211,0.59634,204,0.54628,160,0.14737,219,0.66471,90,-0.8275,136,-0.1217,240,0.81803
ENSG00000226091,LINC00937,0,-4.2034,16,-0.0270,16,-0.0103,5,-1.5775,5,-1.7118,14,-0.2214,26,0.90592,28,0.94604,23,0.61354
ENSG00000166532,RIMKLB,30,-0.4696,72,0.95858,75,1.02999,41,0.02760,50,0.34173,35,-0.2083,22,-0.9831,11,-1.8725,44,0.13267
ENSG00000111752,PHC1,31,0.50276,38,0.82235,31,0.45469,29,0.38458,35,0.65965,4,-2.4435,9,-1.4639,18,-0.3919,25,0.16007
ENSG00000003056,M6PR,39,-0.4222,34,-0.6151,60,0.25747,61,0.29408,49,-0.0586,27,-0.9481,37,-0.5620,78,0.70548,86,0.87821
ENSG00000175899,A2M,94,0.55150,226,2.18097,59,-0.2143,45,-0.6207,33,-1.1160,102,0.68226,43,-0.7494,11,-2.7451,16,-2.1579
ENSG00000139112,GABARAPL1,77,-2.4692,200,-1.0546,257,-0.6665,362,-0.1355,381,-0.0507,413,0.07543,438,0.19687,594,0.67665,776,1.14312
ENSG00000111196,MAGOHB,22,0.44669,15,-0.2080,4,-2.0499,15,-0.1342,7,-1.2647,0,-4.2845,29,1.07159,23,0.53319,22,0.42526
ENSG00000060140,STYK1,0,-6.6495,0,-7.9971,7,-0.5809,2,-2.2078,12,0.15519,0,-3.6510,12,0.23341,41,2.43710,20,1.02238
ENSG00000256537,SMIM10L1,70,-0.4844,46,-1.1180,70,-0.4972,127,0.46594,78,-0.3252,99,0.06127,112,0.29318,151,0.74731,90,-0.0877
ENSG00000070018,LRP6,57,1.67697,22,0.06413,24,0.17365,47,1.32055,29,0.48286,0,-4.6340,4,-2.5600,10,-1.1022,16,-0.4247
ENSG00000111261,MANSC1,13,-0.5084,6,-1.6030,18,-0.0803,43,1.40307,33,0.93161,12,-0.7185,10,-0.9991,9,-1.0077,32,0.86586
ENSG00000205791,LOH12CR2,19,-0.3269,13,-0.8356,6,-1.8890,22,-0.0875,4,-2.4574,92,2.53070,24,0.04605,14,-0.7568,13,-0.8377
ENSG00000165714,BORCS5,34,1.40312,14,-0.0303,14,-0.0851,11,-0.3962,10,-0.5829,1,-3.8318,14,-0.0364,11,-0.4220,23,0.69812
ENSG00000111269,CREBL2,55,-0.5498,70,-0.1680,115,0.63997,79,0.02680,69,-0.1955,118,0.68230,81,0.07796,56,-0.5052,53,-0.5834
ENSG00000111276,CDKN1B,173,1.29774,59,-0.4901,82,0.02391,126,0.74647,53,-0.6451,146,0.99524,46,-0.9365,28,-1.5775,43,-0.9487
ENSG00000178878,APOLD1,44,0.72597,89,2.05175,39,0.55471,18,-0.6892,28,0.01433,3,-3.2298,21,-0.4599,8,-1.8078,7,-1.9779
ENSG00000013583,HEBP1,64,1.02915,33,-0.0964,17,-1.1049,51,0.63163,14,-1.3756,70,1.16952,19,-0.9839,28,-0.3090,31,-0.1769
ENSG00000084444,FAM234B,17,-1.5020,18,-1.4245,52,0.18333,151,2.09504,43,-0.1380,34,-0.4847,20,-1.3994,35,-0.4532,75,0.79543
ENSG00000273079,GRIN2B,13,-3.7458,36,-2.2695,57,-1.6007,150,-0.1260,331,1.20500,122,-0.4549,136,-0.3165,437,1.72424,206,0.38729
ENSG00000171681,ATF7IP,73,1.30224,22,-0.6757,14,-1.3317,24,-0.5479,47,0.52056,40,0.27925,28,-0.3483,53,0.72752,10,-1.7887
ENSG00000246705,H2AFJ,85,2.44192,40,0.96670,13,-0.7892,36,0.77984,4,-2.3126,1,-4.2005,13,-0.8599,4,-2.4517,12,-0.9147
ENSG00000084463,WBP11,101,0.20039,44,-1.0994,52,-0.8182,136,0.70380,84,-0.0811,24,-1.9647,93,0.07991,165,1.02895,96,0.12995
ENSG00000151490,PTPRO,1,-3.3444,11,-0.4881,15,-0.0755,10,-0.6258,44,1.77761,11,-0.4765,9,-0.8964,21,0.50346,23,0.65532
ENSG00000151491,EPS8,30,0.62173,48,1.45027,28,0.49511,24,0.28170,14,-0.5418,14,-0.5997,10,-1.1462,19,-0.1218,7,-1.6882
ENSG00000023734,STRAP,72,-1.2508,83,-1.0319,113,-0.5648,163,0.01715,99,-0.7589,213,0.44831,179,0.18790,215,0.46110,300,1.03386
ENSG00000008394,MGST1,55,-0.9671,284,1.77361,105,0.02839,114,0.16631,68,-0.6390,71,-0.5781,120,0.28923,53,-1.0129,37,-1.5647
ENSG00000048540,LMO3,83,-1.8906,191,-0.6290,433,0.68145,594,1.23875,352,0.33626,64,-2.2760,294,0.05239,278,-0.0453,275,-0.0592
ENSG00000052126,PLEKHA5,30,-1.2909,44,-0.7041,31,-1.2369,63,-0.1461,135,1.11168,106,0.69434,75,0.13287,87,0.36029,49,-0.5515
ENSG00000139154,AEBP2,31,0.04568,28,-0.1482,36,0.24738,17,-0.9072,37,0.30139,45,0.64183,29,-0.1119,25,-0.3000,29,-0.0871
ENSG00000139155,SLCO1C1,9,-0.8934,75,2.80758,33,1.11795,4,-2.1577,5,-1.7450,0,-4.2907,13,-0.4628,10,-0.7868,6,-1.5874
ENSG00000084453,SLCO1A2,387,5.49811,10,-2.3089,14,-1.7486,22,-1.1011,7,-2.8148,2,-4.6137,7,-2.8101,1,-4.7949,2,-4.6464
ENSG00000121350,PYROXD1,47,1.22429,18,-0.3301,12,-0.9238,18,-0.3145,23,0.06345,1,-4.1614,21,-0.1402,32,0.58725,31,0.51712
ENSG00000004700,RECQL,38,1.24726,9,-1.1212,2,-3.3265,17,-0.0835,17,-0.1428,27,0.64981,20,0.15357,21,0.24309,11,-0.7211
ENSG00000111711,GOLT1B,29,-0.2627,19,-0.9178,16,-1.1575,38,0.18008,26,-0.4074,92,1.72807,21,-0.8335,26,-0.4203,53,0.71654
ENSG00000134548,SPX,60,1.92459,65,2.10924,16,-0.3707,17,-0.2035,14,-0.5238,0,-4.5175,10,-1.1441,1,-3.7790,5,-2.0613
ENSG00000111716,LDHB,256,-1.4816,704,0.08022,497,-0.4724,444,-0.6465,362,-0.9591,773,0.23065,970,0.70377,914,0.50697,811,0.31002
ENSG00000111726,CMAS,60,-1.2756,54,-1.4379,166,0.30226,208,0.67729,133,-0.0556,74,-0.9641,134,-0.0479,169,0.33814,244,0.95272
ENSG00000111728,ST8SIA1,21,-1.1090,22,-1.0333,39,-0.1803,114,1.64208,58,0.45575,82,1.03651,24,-0.9802,23,-1.0064,31,-0.5619
ENSG00000111731,C2CD5,9,-2.2506,9,-2.2123,14,-1.5545,93,1.44766,46,0.24208,82,1.21001,24,-0.8329,39,-0.0372,57,0.59062
ENSG00000139163,ETNK1,49,-0.5492,27,-1.4566,104,0.67343,121,0.92520,106,0.70016,72,0.07524,28,-1.4621,67,-0.0361,88,0.38996
ENSG00000134532,SOX5,4,-2.3507,27,0.23790,12,-1.0384,30,0.43151,28,0.31187,1,-4.2059,33,0.67291,43,1.05402,19,-0.3233
ENSG00000060982,BCAT1,20,-1.6878,31,-1.0477,75,0.34865,129,1.27440,69,0.20044,143,1.46358,29,-1.2022,42,-0.5826,39,-0.6759
ENSG00000118308,LRMP,2,-3.2760,7,-1.4460,2,-3.0691,7,-1.2561,19,0.10609,14,-0.2956,23,0.50017,54,1.95848,25,0.54274
ENSG00000205707,ETFRF1,66,-0.0272,52,-0.3978,38,-0.8920,25,-1.5316,17,-2.0907,73,0.13916,112,1.00228,97,0.59302,80,0.27825
ENSG00000133703,KRAS,21,-1.4821,24,-1.2890,29,-0.9898,78,0.54575,82,0.61836,64,0.22544,58,0.05790,73,0.43744,71,0.39837
ENSG00000246695,RASSF8-AS1,52,1.16213,51,1.10740,16,-0.7159,26,-0.0077,31,0.26971,10,-1.4838,25,-0.1039,17,-0.6947,9,-1.5924
ENSG00000123094,RASSF8,59,1.18904,48,0.82644,49,0.88281,23,-0.3156,20,-0.5702,21,-0.4657,23,-0.3819,17,-0.8324,5,-2.6423
ENSG00000123095,BHLHE41,197,1.84625,97,0.56270,75,0.13163,96,0.54423,34,-1.0698,25,-1.5412,49,-0.5686,40,-0.8359,24,-1.5851
ENSG00000123096,SSPN,92,1.67434,99,1.82084,33,-0.0860,30,-0.2519,12,-1.5794,24,-0.5578,21,-0.8121,12,-1.5886,3,-3.4715
ENSG00000123104,ITPR2,47,0.13148,110,1.61218,43,-0.0077,37,-0.2320,34,-0.3822,30,-0.5742,40,-0.1357,43,0.00264,8,-2.5621
ENSG00000064102,INTS13,42,1.71421,9,-0.8695,2,-3.1103,10,-0.6413,16,0.05495,19,0.30845,9,-0.8369,25,0.74348,14,-0.1287
ENSG00000111790,FGFR1OP2,74,-0.1921,33,-1.4289,71,-0.2665,58,-0.5680,110,0.44702,6,-3.7650,119,0.66629,152,0.98866,95,0.19874
ENSG00000064115,TM7SF3,50,0.24750,35,-0.2972,39,-0.1603,68,0.76174,51,0.29757,53,0.34449,23,-1.0338,37,-0.2443,48,0.20044
ENSG00000152944,MED21,19,-0.4819,18,-0.5328,9,-1.6476,30,0.19873,29,0.15278,42,0.79511,26,0.00372,25,-0.0513,36,0.53656
ENSG00000211455,STK38L,21,-0.5291,28,-0.1026,14,-1.1817,30,0.01835,36,0.28646,44,0.61119,30,-0.0282,42,0.54955,26,-0.2455
ENSG00000110841,PPFIBP1,89,0.58616,43,-0.5706,33,-0.9743,10,-2.7701,109,0.93106,12,-2.4802,55,-0.2332,166,1.69350,52,-0.2808
ENSG00000061794,MRPS35,40,-0.8503,44,-0.7082,47,-0.6203,80,0.21902,52,-0.4684,77,0.15411,78,0.19793,118,0.87012,84,0.29971
ENSG00000087448,KLHL42,99,0.33301,45,-0.9047,81,0.01877,92,0.20723,141,0.93002,136,0.86777,31,-1.5490,77,-0.0736,71,-0.1886
ENSG00000123106,CCDC91,128,-0.2827,139,-0.1482,67,-1.2745,101,-0.6405,144,-0.0925,147,-0.0590,215,0.64355,253,0.83353,119,-0.3961
ENSG00000064763,FAR2,1,-4.4966,8,-1.5132,9,-1.3360,34,0.76868,17,-0.3657,36,0.87701,25,0.29530,31,0.62821,27,0.37718
ENSG00000087502,ERGIC2,107,0.24283,57,-0.7532,68,-0.4875,92,-0.0075,89,-0.0495,108,0.25231,101,0.16284,108,0.25735,92,-0.0119
ENSG00000133687,TMTC1,2,-4.2048,32,-0.5140,44,-0.0230,40,-0.1899,55,0.34696,142,2.04936,17,-1.5990,36,-0.3375,62,0.53399
ENSG00000133704,IPO8,19,-0.2347,20,-0.2093,18,-0.3563,34,0.65280,39,0.87493,11,-1.1480,18,-0.3636,28,0.34479,21,-0.0970
ENSG00000110888,CAPRIN2,20,-1.2236,18,-1.3858,23,-1.0189,73,0.76979,108,1.48063,35,-0.4104,22,-1.2137,70,0.69593,63,0.53746
ENSG00000170456,DENND5B,34,-0.9647,37,-0.8157,88,0.53700,98,0.71774,100,0.75956,69,0.13018,45,-0.5888,54,-0.2471,62,-0.0235
ENSG00000151743,AMN1,41,-0.5991,30,-1.0861,58,-0.0807,91,0.65652,27,-1.2350,86,0.57490,61,0.00586,55,-0.1491,97,0.76698
ENSG00000174718,RESF1,49,1.24678,10,-1.2725,19,-0.3302,27,0.22833,38,0.77682,1,-4.6572,23,-0.0219,34,0.58903,10,-1.2074
ENSG00000151746,BICD1,37,-0.3215,36,-0.3444,34,-0.4403,89,1.14032,54,0.29145,16,-1.5645,28,-0.8126,94,1.23860,35,-0.4090
ENSG00000139132,FGD4,38,0.82009,31,0.47463,29,0.34278,25,0.14950,41,0.93238,1,-4.5139,16,-0.5847,25,0.14518,8,-1.5348
ENSG00000087470,DNM1L,128,-0.7076,71,-1.5893,142,-0.5557,293,0.61237,260,0.41059,97,-1.1294,176,-0.2394,358,0.95481,315,0.73672
ENSG00000139131,YARS2,8,-0.9643,7,-1.2003,10,-0.6614,16,0.10981,18,0.27622,16,0.10139,15,0.03523,18,0.30007,27,0.96187
ENSG00000139117,CPNE8,3,-2.4506,10,-0.5671,13,-0.2691,17,0.15833,14,-0.1137,20,0.42842,15,-0.0299,18,0.30771,27,0.93066
ENSG00000139116,KIF21A,302,-0.6200,200,-1.2516,340,-0.4391,580,0.41822,770,0.89682,599,0.47143,274,-0.8423,703,0.74047,445,-0.0141
ENSG00000173208,ABCD2,0,-8.4045,26,0.94025,25,0.87215,14,-0.0787,10,-0.5344,0,-4.0851,15,0.07390,30,1.19980,10,-0.5546
ENSG00000151229,SLC2A13,6,-3.7972,27,-1.5935,94,0.33146,90,0.25682,114,0.64854,53,-0.5629,47,-0.8474,136,0.94810,154,1.16890
ENSG00000188906,LRRK2,8,-0.8712,21,0.68749,8,-0.8410,8,-0.8538,35,1.57141,0,-3.9958,12,-0.2225,16,0.25180,17,0.37798
ENSG00000018236,CNTN1,135,-1.2225,226,-0.4389,362,0.31192,573,1.09411,410,0.52016,219,-0.4848,167,-0.9884,335,0.18377,391,0.43873
ENSG00000165966,PDZRN4,2,-3.0469,7,-1.3471,2,-2.8793,35,1.13865,33,1.00522,48,1.73154,9,-1.0567,16,-0.1947,15,-0.2436
ENSG00000015153,YAF2,48,-0.9814,73,-0.3468,92,0.02779,122,0.48882,101,0.17683,43,-1.1365,117,0.48301,108,0.28816,83,-0.1392
ENSG00000134283,PPHLN1,27,-1.2518,23,-1.5321,43,-0.5809,75,0.31424,59,-0.0924,123,1.14571,62,-0.0135,65,0.07658,83,0.46292
ENSG00000139168,ZCRB1,347,0.67726,225,-0.0371,122,-0.9882,151,-0.6587,159,-0.5801,130,-0.8891,343,0.76536,299,0.42747,181,-0.3807
ENSG00000139174,PRICKLE1,10,-1.7474,10,-1.6536,33,0.08283,50,0.78043,53,0.87285,54,0.91259,19,-0.8086,26,-0.2844,37,0.26448
ENSG00000129317,PUS7L,47,0.78487,10,-1.6013,12,-1.2599,58,1.15950,36,0.35412,43,0.66770,23,-0.3823,24,-0.2726,12,-1.3680
ENSG00000151239,TWF1,65,1.12796,35,0.09716,38,0.22086,44,0.44833,24,-0.5111,5,-2.7901,36,0.16237,21,-0.6762,26,-0.3472
ENSG00000184613,NELL2,8,-5.1813,58,-2.4447,211,-0.5128,457,0.73762,311,0.09889,165,-0.8886,225,-0.4547,488,0.84930,773,1.69349
ENSG00000273015,AC008124.1,41,1.50004,21,0.39070,23,0.51863,10,-0.7167,10,-0.8177,23,0.52370,10,-0.8115,6,-1.4825,12,-0.4940
ENSG00000139218,SCAF11,218,1.42573,89,-0.0947,73,-0.4000,79,-0.2871,97,0.03971,51,-0.9572,104,0.18337,98,0.06616,31,-1.7120
ENSG00000111371,SLC38A1,107,0.26992,113,0.36303,93,0.05521,154,0.88628,128,0.57301,50,-0.9013,34,-1.6089,87,-0.0621,102,0.19737
ENSG00000134294,SLC38A2,219,1.67067,66,-0.3686,68,-0.3259,162,1.11712,105,0.38089,56,-0.6173,17,-2.5262,49,-0.8253,74,-0.1804
ENSG00000005175,RPAP3,44,-0.0895,13,-1.9412,16,-1.6487,49,0.06096,34,-0.5057,4,-3.4358,70,0.74753,127,1.72087,43,-0.1195
ENSG00000079337,RAPGEF3,62,2.50683,34,1.29789,31,1.10254,9,-0.8871,14,-0.2077,0,-4.1921,0,-4.5224,0,-4.4692,6,-1.4344
ENSG00000211584,SLC48A1,305,2.85258,65,-0.0855,87,0.40051,62,-0.1540,40,-0.8418,4,-3.9826,25,-1.6442,24,-1.5871,45,-0.6481
ENSG00000134291,TMEM106C,15,-1.3565,16,-1.2471,48,0.44645,66,0.97338,50,0.51399,1,-4.6347,39,0.12006,42,0.20163,50,0.48729
ENSG00000152556,PFKM,19,-2.6805,92,-0.3425,94,-0.3054,185,0.80053,49,-1.3019,143,0.36258,85,-0.5070,177,0.72334,212,1.03089
ENSG00000177981,ASB8,80,0.09191,59,-0.3791,100,0.45925,105,0.54457,73,-0.0567,47,-0.7185,53,-0.5898,90,0.28580,92,0.32163
ENSG00000177875,CCDC184,2,-3.2566,18,-0.1035,43,1.38429,44,1.41385,23,0.31323,10,-0.9520,8,-1.3446,9,-1.0857,24,0.38277
ENSG00000129315,CCNT1,31,1.72188,10,-0.1213,10,-0.1649,5,-1.0541,18,0.72410,0,-3.7208,8,-0.5300,14,0.31787,7,-0.6651
ENSG00000167535,CACNB3,1,-5.0650,51,0.36931,111,1.74305,41,-0.0029,55,0.47339,35,-0.2387,28,-0.6514,24,-0.8053,34,-0.2868
ENSG00000174243,DDX23,48,0.16546,32,-0.4772,68,0.76256,54,0.36012,32,-0.4546,64,0.66545,22,-1.1073,35,-0.3031,52,0.30160
ENSG00000172602,RND1,3,-3.3652,12,-1.2355,55,1.11716,25,-0.1848,27,-0.0784,19,-0.6487,20,-0.5608,44,0.70237,58,1.18427
ENSG00000134287,ARF3,119,-1.6696,292,-0.3087,516,0.61442,358,0.01366,382,0.11679,313,-0.2026,356,0.00582,369,0.06361,488,0.52010
ENSG00000169884,WNT10B,2,-2.8325,16,-0.2533,31,0.79841,29,0.66461,24,0.37240,0,-4.4564,11,-0.9158,23,0.29268,42,1.34472
ENSG00000181418,DDN,16,-3.5712,358,1.17787,375,1.25952,71,-1.4065,186,0.06841,132,-0.4712,209,0.29851,111,-0.7362,112,-0.7182
ENSG00000181929,PRKAG1,29,-0.4012,27,-0.5058,30,-0.3186,31,-0.2885,30,-0.3381,45,0.29673,43,0.26765,43,0.23501,51,0.51187
ENSG00000167548,KMT2D,12,-0.6870,18,-0.0289,35,1.02440,20,0.12576,29,0.72728,56,1.92277,3,-2.7749,4,-2.2494,6,-1.6189
ENSG00000123416,TUBA1B,602,-2.0788,1785,-0.4336,2984,0.38938,2476,0.08458,2175,-0.1225,2291,-0.0401,2441,0.06941,2398,0.03332,3897,0.83974
ENSG00000167552,TUBA1A,2965,1.33460,435,-1.7433,1058,-0.3913,1075,-0.3658,688,-1.0540,1410,0.06500,881,-0.7404,1845,0.50475,2306,0.88487
ENSG00000123352,SPATS2,7,-2.9123,22,-1.2798,34,-0.6535,41,-0.3496,82,0.76090,58,0.19339,51,-0.0195,106,1.20076,64,0.33674
ENSG00000135519,KCNH3,4,-3.4172,59,0.40946,106,1.42001,31,-0.6345,140,1.96087,3,-3.9126,32,-0.6029,19,-1.3137,33,-0.5236
ENSG00000187778,MCRS1,36,0.16155,38,0.26251,75,1.44437,28,-0.2083,30,-0.1291,32,0.00248,18,-0.9612,15,-1.1756,32,-0.0179
ENSG00000110844,PRPF40B,28,0.49209,21,0.02619,22,0.13238,38,1.01366,41,1.13849,1,-3.6406,7,-1.6737,15,-0.4842,25,0.29248
ENSG00000139644,TMBIM6,603,1.00155,459,0.53429,375,0.20161,375,0.19928,349,0.08227,264,-0.3607,239,-0.5659,181,-0.9378,228,-0.5888
ENSG00000135472,FAIM2,165,-1.1244,163,-1.1411,563,0.83113,593,0.92140,533,0.73489,272,-0.3578,167,-1.2017,266,-0.3906,521,0.69699
ENSG00000110881,ASIC1,29,0.39832,25,0.18058,41,0.96874,39,0.90739,40,0.95269,22,-0.0510,4,-2.5742,7,-1.7110,14,-0.7400
ENSG00000066117,SMARCD1,27,0.66153,19,0.15454,26,0.61382,18,0.05839,34,1.06311,0,-4.3501,10,-0.9633,16,-0.1515,16,-0.1156
ENSG00000167588,GPD1,66,2.41541,7,-1.3172,8,-1.1306,18,0.08133,5,-1.9150,17,-0.0553,10,-0.8446,13,-0.4557,19,0.14353
ENSG00000178449,COX14,78,-1.3495,147,-0.3911,159,-0.2647,147,-0.3917,80,-1.3124,271,0.59833,258,0.59446,246,0.43314,237,0.37674
ENSG00000139624,CERS5,23,0.50840,17,0.00901,28,0.87721,22,0.46263,33,1.15481,15,-0.1267,7,-1.4234,5,-1.8083,9,-0.9617
ENSG00000050405,LIMA1,52,1.90185,35,1.14985,10,-0.8078,19,0.13179,16,-0.1675,1,-4.1590,14,-0.3617,7,-1.3853,7,-1.3873
ENSG00000161813,LARP4,19,-0.4574,18,-0.5493,17,-0.6142,27,0.13011,26,0.03879,75,1.92275,10,-1.4390,27,0.12533,22,-0.2194
ENSG00000066084,DIP2B,170,2.80322,26,-0.6113,30,-0.4150,50,0.42698,48,0.34962,27,-0.5314,5,-2.9941,9,-2.1147,14,-1.5052
ENSG00000185432,METTL7A,143,0.09203,422,2.02264,233,0.89917,98,-0.5107,90,-0.6396,117,-0.2335,88,-0.7460,41,-1.8271,35,-2.0536
ENSG00000110911,SLC11A2,83,1.45846,27,-0.4115,50,0.58506,44,0.38218,45,0.41419,13,-1.4705,12,-1.7341,30,-0.2347,34,-0.0664
ENSG00000050426,LETMD1,37,-0.3634,42,-0.1826,71,0.69373,78,0.84871,51,0.12836,40,-0.2345,38,-0.3686,27,-0.8588,46,-0.0369
ENSG00000110925,CSRNP2,16,-0.7992,14,-0.9726,28,0.07972,77,1.85332,36,0.46351,0,-4.9420,15,-0.9473,19,-0.5451,46,0.91144
ENSG00000135457,TFCP2,52,1.50661,29,0.44991,14,-0.6344,14,-0.6670,29,0.47507,1,-4.2489,17,-0.3677,17,-0.3447,25,0.20782
ENSG00000184271,POU6F1,25,0.01372,20,-0.2962,62,1.56051,24,-0.0379,27,0.14685,42,0.85219,11,-1.3252,15,-0.7413,10,-1.3410
ENSG00000183283,DAZAP2,386,1.52058,211,0.45508,201,0.37564,165,0.05602,96,-0.7871,185,0.23747,84,-1.0853,82,-1.0274,101,-0.7213
ENSG00000139629,GALNT6,132,5.89420,0,-8.2957,1,-3.5850,13,-0.1683,1,-3.5183,0,-4.1082,1,-4.0434,0,-8.0362,0,-7.6111
ENSG00000050438,SLC4A8,67,0.49284,29,-0.8103,55,0.16553,80,0.79706,124,1.58256,44,-0.1785,21,-1.3684,22,-1.2395,30,-0.7930
ENSG00000196876,SCN8A,7,-3.6344,22,-1.9549,65,-0.3547,127,0.72807,275,2.18501,46,-0.8953,49,-0.8627,99,0.31520,76,-0.1064
ENSG00000135503,ACVR1B,13,-1.1048,13,-1.0486,40,0.66455,62,1.40656,47,0.91029,24,-0.1601,11,-1.4463,19,-0.5593,28,0.08274
ENSG00000161835,GRASP,6,-2.4595,31,-0.0686,38,0.27344,21,-0.6767,81,1.57126,0,-5.2178,21,-0.7249,41,0.39658,62,1.08574
ENSG00000123358,NR4A1,100,0.52354,200,1.77453,136,1.05860,82,0.20069,128,0.94696,6,-3.5412,13,-2.7175,23,-1.7176,22,-1.8202
ENSG00000123395,ATG101,24,-0.5078,27,-0.3542,49,0.59744,38,0.19798,32,-0.0594,7,-2.2165,36,0.12366,36,0.09109,51,0.67863
ENSG00000063046,EIF4B,263,0.01733,190,-0.4972,173,-0.6408,286,0.14931,225,-0.2328,295,0.19984,320,0.38454,320,0.33549,211,-0.3315
ENSG00000257337,AC068888.1,55,2.60497,8,-0.6716,8,-0.8280,16,0.28599,12,-0.1345,8,-0.7738,8,-0.8036,3,-1.9955,6,-1.1422
ENSG00000111077,TNS2,67,2.46587,31,0.98909,24,0.54335,14,-0.3308,4,-2.2270,18,0.03408,5,-2.0021,1,-4.0261,4,-1.9705
ENSG00000167778,SPRYD3,48,-1.6905,105,-0.5002,288,1.16425,252,0.92449,225,0.73143,31,-2.3154,111,-0.4613,102,-0.5488,171,0.27496
ENSG00000167779,IGFBP6,3,-3.7511,48,0.32508,30,-0.3993,28,-0.5482,42,0.11502,92,1.44013,36,-0.1819,32,-0.3286,47,0.30063
ENSG00000139631,CSAD,27,0.95448,22,0.62435,19,0.40164,18,0.26006,38,1.60736,0,-4.1048,5,-1.7136,6,-1.3440,9,-0.8236
ENSG00000182544,MFSD5,22,0.53949,17,0.12477,38,1.51816,20,0.35689,23,0.65061,1,-3.9656,4,-2.1290,8,-0.9975,20,0.35661
ENSG00000123349,PFDN5,571,-0.1154,817,0.46688,496,-0.3385,404,-0.6550,302,-1.0999,536,-0.2149,938,0.81607,559,-0.1488,576,-0.1023
ENSG00000139637,C12orf10,28,-1.8208,65,-0.5677,101,0.12949,69,-0.4650,65,-0.5708,225,1.51722,101,0.14474,59,-0.7156,117,0.37697
ENSG00000205352,PRR13,96,-0.3892,87,-0.5332,58,-1.1397,125,0.03168,80,-0.6721,203,0.83572,133,0.15191,183,0.66038,126,0.04844
ENSG00000197111,PCBP2,303,0.13671,341,0.32838,359,0.41716,367,0.45380,239,-0.2378,153,-0.9253,272,-0.0366,224,-0.3416,249,-0.1771
ENSG00000139625,MAP3K12,20,-0.2361,15,-0.7056,55,1.41217,50,1.26618,34,0.60344,5,-2.1584,9,-1.5408,14,-0.8523,25,0.07982
ENSG00000135390,ATP5MC2,343,0.15076,302,-0.0516,302,-0.0508,241,-0.4058,178,-0.8718,320,0.04026,368,0.30598,304,-0.0423,393,0.37380
ENSG00000012822,CALCOCO1,57,0.79490,15,-1.2492,27,-0.4234,43,0.35383,47,0.47543,32,-0.1091,23,-0.6798,45,0.40952,36,0.03306
ENSG00000123415,SMUG1,18,0.08741,19,0.16983,28,0.83932,16,-0.0804,11,-0.5964,1,-4.1787,14,-0.3857,27,0.75003,22,0.42451
ENSG00000094916,CBX5,182,0.53227,131,-0.0094,134,0.03714,134,0.03161,125,-0.0806,108,-0.3062,141,0.13234,139,0.09041,78,-0.8147
ENSG00000135486,HNRNPA1,449,0.42812,332,-0.0638,255,-0.4773,331,-0.0689,210,-0.7755,520,0.67356,412,0.32382,302,-0.2151,231,-0.6300
ENSG00000111481,COPZ1,51,-0.5269,62,-0.2167,69,-0.0466,65,-0.1378,55,-0.4118,88,0.33696,70,-0.0330,85,0.28189,98,0.51195
ENSG00000161642,ZNF385A,36,-0.3749,102,1.35944,55,0.29916,51,0.19080,13,-1.9011,80,0.92072,42,-0.1448,15,-1.6465,20,-1.2361
ENSG00000123360,PDE1B,1,-3.7884,9,-1.4220,57,1.42034,32,0.44795,61,1.56716,1,-4.7760,11,-1.2634,24,-0.0132,36,0.62332
ENSG00000135447,PPP1R1A,54,-1.0033,111,0.11423,131,0.38189,106,0.03831,84,-0.3316,77,-0.4767,155,0.76865,57,-0.9352,106,0.04050
